ticker,cross_date,cross_price,pct_below,recovered,weeks_below,episode_return,max_drawdown,final_price,final_return,weeks_elapsed
CMA,2023-03-04,50.21728515625,-5.968894037126193,True,43.0,2.3270607467548166,-44.71579272813457,,,
CMA,2024-01-06,49.203495025634766,-4.383864571055085,True,36.0,18.427570983411034,-12.267489590376357,,,
CMA,2025-03-01,55.844024658203125,-0.5455934598421752,True,2.0,2.562644236260292,-1.046308890609693,,,
CMA,2025-03-29,50.06843566894531,-10.577062631556522,True,6.0,13.889962316592431,-1.1235994435107033,,,
CMA,2025-05-17,54.50107192993164,-2.460160564924019,True,2.0,4.378003446318712,0.0,,,
CMA,2025-06-07,53.33714294433594,-4.4645953446237225,True,2.0,9.480359479022038,0.0,,,
COTY,2017-04-03,15.179535865783691,-17.94054932655118,True,45.0,28.55216692047451,-14.564427978644334,,,
COTY,2018-02-19,18.885910034179688,-1.7626564965663505,True,194.0,-42.76155927856916,-85.70362750432857,,,
COTY,2022-01-10,8.930000305175781,-1.2311792062486449,True,4.0,4.367294247710118,-8.958568459075945,,,
COTY,2022-02-28,8.119999885559082,-7.578907587703498,True,2.0,11.576361420021076,0.0,,,
COTY,2022-04-04,8.59000015258789,-1.1325007920899188,True,37.0,-3.143195028725687,-27.008150529106047,,,
COTY,2024-08-05,9.119999885559082,-2.3104870237878883,True,1.0,5.592107842998861,0.0,,,
COTY,2024-08-26,9.380000114440918,-0.5597479961727658,True,4.0,1.3859287084738714,-4.157786125421592,,,
COTY,2024-09-30,8.989999771118164,-5.507178897562836,False,,,-75.3058944924299,2.2200000286102295,-75.3058944924299,74.0
CPRI,2015-10-05,42.59000015258789,-32.00808396491933,True,111.0,32.9185264323409,-22.399626394337236,,,
CPRI,2018-11-05,47.779998779296875,-7.393591401172417,True,110.0,-12.452903098064382,-82.14734208685822,,,
CPRI,2022-05-16,41.68000030517578,-0.6878931378416886,True,1.0,14.131476359219274,0.0,,,
CPRI,2022-06-27,41.22999954223633,-0.017946280392744374,True,1.0,4.390010655801335,0.0,,,
CPRI,2022-09-19,40.189998626708984,-0.6019811372851236,True,2.0,4.503611433537458,-4.354317143064057,,,
CPRI,2023-04-24,41.5,-0.9012022780521045,True,15.0,28.048191300357672,-15.493976638977792,,,
CPRI,2024-03-18,45.290000915527344,-1.7157942461178854,False,,,-69.77257826530582,18.579999923706055,-58.97549227618576,102.0
CZR,2020-03-02,33.650001525878906,-0.06310592904111845,True,12.0,5.37889294656273,-73.78900655311679,,,
CZR,2020-07-20,33.75,-3.507330098021244,True,2.0,9.837036132812504,-8.000002260561345,,,
CZR,2022-05-02,59.95000076293945,-2.542073703402903,False,,,-69.74145261252036,28.059999465942383,-53.19433009367229,200.0
DXC,2018-12-15,48.540550231933594,-6.262515611424879,True,2.0,13.54991986397387,0.0,,,
DXC,2019-05-11,54.32602310180664,-2.663377955650692,False,,,-78.93473433951436,12.949999809265137,-76.16243731848931,355.0
EMN,2015-09-19,47.26337814331055,-1.7407743077063276,True,2.0,6.336303273714194,-0.40539762874510776,,,
EMN,2015-11-07,48.682716369628906,-0.49269545772026024,True,1.0,3.8192015879789487,0.0,,,
EMN,2015-12-05,47.88078308105469,-2.7901220388590664,True,13.0,6.530928976724981,-9.908968216156266,,,
EMN,2016-06-11,51.33384704589844,-0.15171513734552056,True,5.0,1.396224676484703,-3.9181800211936513,,,
EMN,2016-07-23,47.2022705078125,-8.82006350445944,True,13.0,11.147851846871193,-2.284214895482317,,,
EMN,2016-10-29,51.93231964111328,-0.699533379575823,True,1.0,5.5430738901695475,0.0,,,
EMN,2018-11-17,59.34689712524414,-0.2204471879449721,True,1.0,1.5198458511760826,0.0,,,
EMN,2018-12-01,55.953041076660156,-6.049882950525731,True,6.0,11.893177373986497,-4.697924440238088,,,
EMN,2019-03-16,58.377315521240234,-2.9820197869413922,True,2.0,9.635376455335054,0.0,,,
EMN,2019-05-04,58.87456130981445,-2.5340897447670763,True,7.0,3.5706156426236646,-14.330980049843156,,,
EMN,2019-07-27,55.171302795410156,-9.237862992670554,True,13.0,13.080355111787977,-12.198259178392934,,,
EMN,2019-11-16,61.29766845703125,-0.26003442173690994,True,1.0,1.005276306605296,0.0,,,
EMN,2019-11-30,61.22658157348633,-0.6689091572068873,True,1.0,1.380613713951262,0.0,,,
EMN,2019-12-28,60.501487731933594,-2.3471465099997313,True,22.0,2.878171905830107,-45.41786049043064,,,
EMN,2020-06-06,56.343841552734375,-8.896409203089684,True,6.0,11.170329447130033,-2.4068123654385154,,,
EMN,2020-07-25,60.99489212036133,-1.9768764578072084,True,5.0,5.761757209208951,-5.131979252563179,,,
EMN,2022-09-10,68.28719329833984,-8.18746647932006,True,8.0,14.123574010459027,-9.392322629955585,,,
EMN,2022-11-12,73.36857604980469,-1.9127921274663118,True,1.0,3.2403354794216632,0.0,,,
EMN,2022-12-03,74.16973114013672,-1.1050608338842527,True,4.0,5.098844580224915,-3.5142556633055877,,,
EMN,2023-02-18,73.6721420288086,-2.715557640809818,True,1.0,4.079210012473644,0.0,,,
EMN,2023-03-04,70.95690155029297,-6.467515072048558,True,18.0,9.77055658411845,-1.8947443799303354,,,
EMN,2023-07-22,77.43275451660156,-0.2044123440013701,True,20.0,3.4319526160808023,-16.653499868857512,,,
EMN,2024-01-06,79.4133529663086,-0.017464124372446044,True,8.0,3.3245212951611425,-5.280113580085133,,,
EMN,2024-12-28,83.74308013916016,-2.0459197518446604,True,2.0,5.120115724930274,-1.6127185182209125,,,
EMN,2025-03-15,84.53694915771484,-0.627874742370016,True,47.0,-6.39941944475606,-33.00865571335834,,,
EMN,2026-02-14,78.21802520751953,-0.19102986717614012,False,,,-11.154628087863738,69.49309539794922,-11.154628087863738,2.0
ENPH,2016-01-18,2.359999895095825,-68.97818753493443,True,120.0,115.67798215436858,-69.49152285530103,,,
ENPH,2018-09-10,4.03000020980835,-4.112680168003447,True,1.0,9.18113812149597,0.0,,,
ENPH,2023-07-31,140.0,-9.24716331456924,False,,,-80.76428549630302,44.06999969482422,-68.52142878941127,135.0
ETSY,2020-03-16,31.690000534057617,-5.074427540086857,True,1.0,22.02586783608984,0.0,,,
ETSY,2022-04-18,98.41000366210938,-13.199268744829762,True,16.0,21.847372421426,-26.724928435181084,,,
ETSY,2022-08-15,107.01000213623047,-8.670867548592875,True,15.0,31.286798139029504,-13.606209604082132,,,
ETSY,2022-12-26,119.77999877929688,-2.4729248051139296,True,2.0,12.431123343960216,0.0,,,
ETSY,2023-02-20,124.1050033569336,-1.0568369071671135,False,,,-64.868460340213,52.02000045776367,-58.08388134993159,158.0
FLR,2014-11-22,55.439632415771484,-1.6419585539866999,True,162.0,-9.047986581314316,-36.47566975594514,,,
FLR,2018-04-28,43.3587646484375,-10.631649191252945,True,12.0,10.608538971550828,0.0,,,
FLR,2018-10-06,44.60946273803711,-5.507274205385427,True,178.0,-36.06737515481093,-87.37935906670225,,,
FLR,2025-03-29,31.020000457763672,-6.978416435330981,True,2.0,9.477751719288463,0.0,,,
FLS,2015-06-13,43.35752868652344,-0.5619645058912659,True,164.0,-1.1460492933433652,-31.89594221882337,,,
FLS,2018-10-20,38.68009567260742,-0.49808965012752004,True,1.0,4.8158066935542365,0.0,,,
FLS,2018-11-17,38.61142349243164,-0.4313856463744936,True,1.0,7.8479192290110245,0.0,,,
FLS,2018-12-08,35.85591125488281,-7.27848067379645,True,9.0,14.960265599592827,-10.366286742191955,,,
FLS,2019-03-02,37.05318832397461,-2.6652843050861796,True,1.0,3.0966396386963746,0.0,,,
FLS,2019-03-16,37.53630065917969,-1.1782090938863066,True,1.0,3.746261655079164,0.0,,,
FLS,2019-08-03,38.094200134277344,-0.7501150502069676,True,5.0,10.821941073280783,-7.785400322806568,,,
FLS,2020-02-22,35.22655487060547,-10.177654480458209,True,54.0,5.950924962342019,-49.166461817350935,,,
FLS,2021-03-20,35.564903259277344,-1.0695656800668085,True,2.0,1.2706467766283591,0.0,,,
FLS,2021-08-14,34.364402770996094,-4.679985681060805,True,76.0,-3.5959683061028924,-33.95882763929132,,,
FLS,2023-03-04,30.550418853759766,-6.112680848005403,True,3.0,6.165852272223549,-6.298478300039367,,,
FLS,2023-04-01,30.53575897216797,-5.481820940564663,True,4.0,10.496709085562284,0.0,,,
FMC,2014-11-22,36.888023376464844,-2.9404940668896318,True,1.0,4.7058658068780845,0.0,,,
FMC,2014-12-06,37.29487609863281,-2.161746511799578,True,1.0,3.563621322198207,0.0,,,
FMC,2015-03-21,38.76563262939453,-0.8869912728925566,True,2.0,2.676453807441681,-0.2607019873101968,,,
FMC,2015-05-23,38.97819519042969,-1.6907707202899247,True,79.0,1.2245373315456165,-39.536132669139455,,,
FMC,2020-03-14,54.81405258178711,-5.607675824889203,True,1.0,17.299455257521746,0.0,,,
FMC,2023-05-20,92.37107849121094,-0.7444934831804084,True,1.0,3.3594135486619603,0.0,,,
FMC,2023-06-24,93.03987121582031,-0.6419468327281797,False,,,-86.37461764823095,14.039999961853027,-84.90969540436585,140.0
GT,2018-02-24,26.291011810302734,-3.8996063391689817,True,164.0,-30.50856851920718,-79.49869748119241,,,
GT,2021-04-24,17.209999084472656,-4.158134237021416,True,1.0,14.294021630952724,0.0,,,
GT,2021-06-12,16.770000457763672,-4.516610912594676,True,13.0,1.25223064245914,-13.71496796632512,,,
GT,2022-02-05,15.779999732971191,-0.5789223505525354,True,1.0,1.4575443586990255,0.0,,,
GT,2022-02-19,15.510000228881836,-1.7370973320660177,True,24.0,-2.0631891926258583,-30.3030286260929,,,
GT,2022-08-27,13.569999694824219,-6.5730029939264245,True,36.0,8.106119426732782,-25.792189231477636,,,
GT,2023-06-03,12.859999656677246,-3.508680706632039,True,1.0,5.520995778396642,0.0,,,
GT,2023-06-17,13.100000381469727,-1.8608091318780273,True,1.0,4.427480204706558,0.0,,,
GT,2023-07-29,12.829999923706055,-4.215533570233543,True,4.0,4.20888515248754,-1.3250200881126717,,,
GT,2023-09-02,12.720000267028809,-4.569795633711449,True,10.0,11.47798748032578,-6.3679276934944795,,,
GT,2024-01-06,13.199999809265137,-0.8677840196732678,True,1.0,3.4090895133898513,0.0,,,
GT,2024-02-03,13.460000038146973,-0.06681998848763193,True,7.0,2.0059398463904143,-12.85290112189934,,,
GT,2024-03-30,12.949999809265137,-5.316533124511002,False,,,-47.25868707102605,7.5,-42.08494123193661,100.0
HOG,2015-05-23,40.60659408569336,-0.33684911938521855,True,1.0,2.0698699596750414,0.0,,,
HOG,2015-08-29,41.81349563598633,-0.3060940391273248,True,6.0,1.7255203989870793,-1.0833710346453418,,,
HOG,2015-10-17,37.00028991699219,-12.815651853847099,True,52.0,20.568428740570035,-19.136686130405533,,,
HOG,2017-05-06,44.22606658935547,-0.7035896719914003,True,5.0,1.204802857577092,-5.234569975602055,,,
HOG,2017-06-24,43.57316589355469,-2.1992793055031545,True,28.0,2.2354672957906274,-13.793466617126771,,,
HOG,2018-01-27,38.88979721069336,-9.857546216457425,True,147.0,-5.68292804701882,-65.36386898835055,,,
HOG,2020-12-12,32.058204650878906,-3.54328760283531,True,1.0,3.8913757073232746,0.0,,,
HOG,2020-12-26,32.937740325927734,-0.5050498861232322,True,1.0,5.36780014803524,0.0,,,
HOG,2021-01-30,30.236299514770508,-7.704011160122349,True,5.0,15.385803741472426,0.0,,,
HOG,2021-03-13,31.76998519897461,-1.9077834108521152,True,1.0,3.262402184548585,0.0,,,
HOG,2022-01-15,30.47722816467285,-3.884183276560027,True,2.0,6.907902292061796,0.0,,,
HOG,2022-05-14,29.591197967529297,-6.626793677693876,True,1.0,12.36856811550111,0.0,,,
HOG,2022-06-04,29.96367073059082,-5.235707277053181,True,6.0,6.165646684799531,-5.552161663258881,,,
HOG,2023-05-06,31.28497886657715,-4.5575360856289215,True,7.0,5.127482123128901,-3.504597728409342,,,
HOG,2023-07-01,32.50613021850586,-1.1370159941552438,True,1.0,3.419542141932319,0.0,,,
HOG,2023-08-05,32.01106643676758,-2.885572646440049,True,18.0,4.544379324386116,-23.2581827654597,,,
HOG,2024-01-06,32.17318344116211,-2.1312511282666757,True,4.0,8.064517850174902,-1.3196396445959824,,,
HOG,2024-04-20,32.94358825683594,-3.5921726045893942,True,13.0,6.512243450760091,-7.803147396167931,,,
HOG,2024-07-27,34.09811782836914,-2.0131418503896326,True,3.0,6.538136716228027,-1.0617638052956013,,,
HOG,2024-08-31,34.745975494384766,-0.6920883000840261,True,1.0,3.4823052750254213,0.0,,,
HOG,2024-09-28,33.28845977783203,-4.948180813585134,False,,,-46.49196630443127,19.009361267089844,-42.895041122482766,74.0
HP,2014-12-06,35.1221809387207,-9.254895654667472,True,1.0,19.075223613508264,0.0,,,
HP,2015-01-03,35.38992691040039,-8.756768389242776,True,4.0,11.875007882178966,-2.0394929233931935,,,
HP,2015-03-07,36.7547492980957,-5.521662237117231,True,1.0,9.073426495404213,0.0,,,
HP,2015-07-04,38.05173110961914,-4.055941024325627,True,42.0,7.072999156995263,-27.93281987137286,,,
HP,2016-04-30,37.39716339111328,-7.7849616648254845,True,6.0,10.383965142038898,-4.3005405652422946,,,
HP,2016-07-16,40.43890380859375,-2.050739893277509,True,10.0,4.9101691794292135,-10.226250507508105,,,
HP,2016-10-15,41.9075927734375,-0.3253934016673399,True,4.0,3.826067120682075,-6.483155018685904,,,
HP,2017-03-18,41.88017272949219,-3.2343846271659427,True,39.0,2.8826896164514393,-31.996748047753844,,,
HP,2018-12-15,32.2851448059082,-18.893527370740305,True,8.0,25.887647183026786,0.0,,,
HP,2019-02-16,38.95780944824219,-1.7785587624304378,True,6.0,6.1432221277415655,-4.016692784842501,,,
HP,2019-05-18,36.175621032714844,-8.530585518967271,True,144.0,-19.79853471741988,-72.57966227090328,,,
HP,2024-08-24,30.715248107910156,-2.5565012707896795,True,5.0,5.087347975326817,-8.519777769442872,,,
HP,2024-10-26,30.99764060974121,-3.461588345684896,True,1.0,9.68720731891839,0.0,,,
HP,2024-11-09,31.8636531829834,-1.1409389246070378,True,1.0,6.528819361451466,0.0,,,
HP,2024-11-30,31.522262573242188,-2.755186991253422,True,6.0,9.446434215959298,-8.393510542669503,,,
HP,2025-01-25,29.95752716064453,-8.41282156214852,True,50.0,7.264287386036705,-50.62121920963034,,,
HRB,2016-03-19,18.049531936645508,-2.941456080057414,True,64.0,16.89380907188123,-25.9676716629225,,,
HRB,2017-08-26,19.029165267944336,-2.4603711531315464,True,14.0,3.574536149650953,-9.288814418063252,,,
HRB,2017-12-16,18.992536544799805,-2.634716985844543,True,8.0,6.900466268891803,-4.9943163781404625,,,
HRB,2018-02-17,19.419742584228516,-0.4829236140837745,True,2.0,3.243792833656367,-7.941855149978327,,,
HRB,2018-03-17,18.62539291381836,-4.608806610731497,True,4.0,6.2745274739453905,-0.35293141779834114,,,
HRB,2018-06-09,17.28143882751465,-11.14739449045089,True,9.0,12.837230729463677,-2.7895079395054423,,,
HRB,2018-09-08,18.459211349487305,-4.333537575794133,True,1.0,5.462152442931312,0.0,,,
HRB,2018-09-22,19.19171905517578,-0.4067301889257857,True,3.0,0.2330056446101958,-1.2038873431373553,,,
HRB,2018-10-20,19.00539779663086,-1.0672149271906295,True,1.0,6.392138656576241,0.0,,,
HRB,2018-12-15,18.002079010009766,-5.8712130898582515,True,2.0,6.34919054055858,0.0,,,
HRB,2019-01-26,18.0396728515625,-5.317745353333658,True,9.0,5.000790866214189,-0.33347487160054756,,,
